route,family,inbound,outgoing,depth,pagerank,title,h1,canonical
"/102000-salary-after-tax-connecticut.html","state annual salary","10","30","3","0.000016147307729767964","$102,000 After Tax in Connecticut | Take-Home Pay","$102,000 Salary After Tax in Connecticut","https://aftertaxtool.com/102000-salary-after-tax-connecticut.html"
"/102000-salary-after-tax-iowa.html","state annual salary","10","30","3","0.000016147307729767964","$102,000 After Tax in Iowa | Take-Home Pay","$102,000 Salary After Tax in Iowa","https://aftertaxtool.com/102000-salary-after-tax-iowa.html"
"/102000-salary-after-tax-kentucky.html","state annual salary","10","30","3","0.000016147307729767964","$102,000 After Tax in Kentucky | Take-Home Pay","$102,000 Salary After Tax in Kentucky","https://aftertaxtool.com/102000-salary-after-tax-kentucky.html"
"/102000-salary-after-tax-louisiana.html","state annual salary","10","30","3","0.000016147307729767964","$102,000 After Tax in Louisiana | Take-Home Pay","$102,000 Salary After Tax in Louisiana","https://aftertaxtool.com/102000-salary-after-tax-louisiana.html"
"/102000-salary-after-tax-maryland.html","state annual salary","10","30","3","0.000016147307729767964","$102,000 After Tax in Maryland | Take-Home Pay","$102,000 Salary After Tax in Maryland","https://aftertaxtool.com/102000-salary-after-tax-maryland.html"
"/102000-salary-after-tax-oklahoma.html","state annual salary","10","30","3","0.000016147307729767964","$102,000 After Tax in Oklahoma | Take-Home Pay","$102,000 Salary After Tax in Oklahoma","https://aftertaxtool.com/102000-salary-after-tax-oklahoma.html"
"/102000-salary-after-tax-oregon.html","state annual salary","10","30","3","0.000016147307729767964","$102,000 After Tax in Oregon | Take-Home Pay","$102,000 Salary After Tax in Oregon","https://aftertaxtool.com/102000-salary-after-tax-oregon.html"
"/102000-salary-after-tax-south-carolina.html","state annual salary","10","30","3","0.000016147307729767964","$102,000 After Tax in South Carolina | Take-Home Pay","$102,000 Salary After Tax in South Carolina","https://aftertaxtool.com/102000-salary-after-tax-south-carolina.html"
"/102000-salary-after-tax-wisconsin.html","state annual salary","10","30","3","0.000016147307729767964","$102,000 After Tax in Wisconsin | Take-Home Pay","$102,000 Salary After Tax in Wisconsin","https://aftertaxtool.com/102000-salary-after-tax-wisconsin.html"
"/142000-salary-after-tax-alabama.html","state annual salary","10","30","3","0.000016147307729767964","$142,000 After Tax in Alabama | Take-Home Pay","$142,000 Salary After Tax in Alabama","https://aftertaxtool.com/142000-salary-after-tax-alabama.html"
"/142000-salary-after-tax-connecticut.html","state annual salary","10","30","3","0.000016147307729767964","$142,000 After Tax in Connecticut | Take-Home Pay","$142,000 Salary After Tax in Connecticut","https://aftertaxtool.com/142000-salary-after-tax-connecticut.html"
"/142000-salary-after-tax-iowa.html","state annual salary","10","30","3","0.000016147307729767964","$142,000 After Tax in Iowa | Take-Home Pay","$142,000 Salary After Tax in Iowa","https://aftertaxtool.com/142000-salary-after-tax-iowa.html"
"/142000-salary-after-tax-kentucky.html","state annual salary","10","30","3","0.000016147307729767964","$142,000 After Tax in Kentucky | Take-Home Pay","$142,000 Salary After Tax in Kentucky","https://aftertaxtool.com/142000-salary-after-tax-kentucky.html"
"/142000-salary-after-tax-louisiana.html","state annual salary","10","30","3","0.000016147307729767964","$142,000 After Tax in Louisiana | Take-Home Pay","$142,000 Salary After Tax in Louisiana","https://aftertaxtool.com/142000-salary-after-tax-louisiana.html"
"/142000-salary-after-tax-maryland.html","state annual salary","10","30","3","0.000016147307729767964","$142,000 After Tax in Maryland | Take-Home Pay","$142,000 Salary After Tax in Maryland","https://aftertaxtool.com/142000-salary-after-tax-maryland.html"
"/142000-salary-after-tax-oklahoma.html","state annual salary","10","30","3","0.000016147307729767964","$142,000 After Tax in Oklahoma | Take-Home Pay","$142,000 Salary After Tax in Oklahoma","https://aftertaxtool.com/142000-salary-after-tax-oklahoma.html"
"/142000-salary-after-tax-oregon.html","state annual salary","10","30","3","0.000016147307729767964","$142,000 After Tax in Oregon | Take-Home Pay","$142,000 Salary After Tax in Oregon","https://aftertaxtool.com/142000-salary-after-tax-oregon.html"
"/142000-salary-after-tax-south-carolina.html","state annual salary","10","30","3","0.000016147307729767964","$142,000 After Tax in South Carolina | Take-Home Pay","$142,000 Salary After Tax in South Carolina","https://aftertaxtool.com/142000-salary-after-tax-south-carolina.html"
"/142000-salary-after-tax-wisconsin.html","state annual salary","10","30","3","0.000016147307729767964","$142,000 After Tax in Wisconsin | Take-Home Pay","$142,000 Salary After Tax in Wisconsin","https://aftertaxtool.com/142000-salary-after-tax-wisconsin.html"
"/210000-after-tax-weekly-us.html","state weekly salary","6","19","3","0.000016140149530473993","$210,000 After Tax Weekly US | Net Pay","210000 After Tax Weekly US (2026)","https://aftertaxtool.com/210000-after-tax-weekly-us.html"
"/274000-salary-after-tax-uk.html","state annual salary","11","15","5","0.000016136745049248573","&pound;274,000 Salary After Tax UK | Take-Home Pay","&pound;274,000 After Tax UK","https://aftertaxtool.com/274000-salary-after-tax-uk.html"
"/136000-salary-after-tax-new-york.html","state annual salary","15","19","3","0.000016135916452971214","$136,000 Salary After Tax New York","$136,000 Salary After Tax New York","https://aftertaxtool.com/136000-salary-after-tax-new-york.html"
"/227000-after-tax-weekly.html","weekly salary","8","12","4","0.000016132521297358396","&pound;227,000 After Tax Weekly UK | Net Pay","&pound;227,000 After Tax Weekly UK","https://aftertaxtool.com/227000-after-tax-weekly.html"
"/136000-salary-after-tax-texas.html","state annual salary","15","19","3","0.00001613197413597398","$136,000 Salary After Tax Texas","$136,000 Salary After Tax Texas","https://aftertaxtool.com/136000-salary-after-tax-texas.html"
"/136000-salary-after-tax-california.html","state annual salary","15","19","3","0.000016128089900763783","$136,000 Salary After Tax California","$136,000 Salary After Tax California","https://aftertaxtool.com/136000-salary-after-tax-california.html"
"/366000-salary-after-tax-uk.html","state annual salary","9","14","4","0.00001611083435034455","&pound;366,000 Salary After Tax UK | Take-Home Pay","&pound;366,000 After Tax UK","https://aftertaxtool.com/366000-salary-after-tax-uk.html"
"/101000-after-tax-weekly-illinois.html","state weekly salary","20","48","3","0.000016108064025806953","$101,000 After Tax Weekly Illinois","$101,000 a Year After Tax Weekly in Illinois 2026","https://aftertaxtool.com/101000-after-tax-weekly-illinois.html"
"/97000-salary-after-tax-florida.html","state annual salary","21","29","3","0.00001610070996570938","$97,000 Salary After Tax Florida","$97,000 Salary After Tax in Florida (2026)","https://aftertaxtool.com/97000-salary-after-tax-florida.html"
"/219000-after-tax-monthly.html","monthly salary","9","14","4","0.000016097717492933778","&pound;219,000 After Tax Monthly UK | Net Pay","&pound;219,000 After Tax Monthly","https://aftertaxtool.com/219000-after-tax-monthly.html"
"/365000-salary-after-tax-uk.html","state annual salary","9","14","4","0.000016078386283523537","&pound;365,000 Salary After Tax UK | Take-Home Pay","&pound;365,000 After Tax UK","https://aftertaxtool.com/365000-salary-after-tax-uk.html"
"/220000-salary-after-tax-us.html","state annual salary","10","17","3","0.00001606540781500399","$220,000 Salary After Tax US | Take-Home Pay","220000 Salary After Tax US (2026)","https://aftertaxtool.com/220000-salary-after-tax-us.html"
"/340000-salary-after-tax-uk.html","state annual salary","10","14","4","0.00001605825817416693","&pound;340,000 Salary After Tax UK | Take-Home Pay","&pound;340,000 After Tax UK","https://aftertaxtool.com/340000-salary-after-tax-uk.html"
"/77000-after-tax-monthly-texas.html","state monthly salary","13","24","4","0.000016049081463758694","$77,000 After Tax Monthly Texas","$77,000 After Tax Monthly in Texas","https://aftertaxtool.com/77000-after-tax-monthly-texas.html"
"/545000-after-tax-monthly-us.html","state monthly salary","8","11","7","0.00001604202490352262","$545,000 After Tax Monthly US | Net Pay","$545,000 After Tax Monthly in the US","https://aftertaxtool.com/545000-after-tax-monthly-us.html"
"/318000-salary-after-tax-uk.html","state annual salary","11","14","5","0.000016037872710640427","&pound;318,000 Salary After Tax UK | Take-Home Pay","&pound;318,000 After Tax UK","https://aftertaxtool.com/318000-salary-after-tax-uk.html"
"/228000-after-tax-weekly.html","weekly salary","8","12","4","0.000016021633820176293","&pound;228,000 After Tax Weekly UK | Net Pay","&pound;228,000 After Tax Weekly UK","https://aftertaxtool.com/228000-after-tax-weekly.html"
